 1.61406415e+02 -2.38445657e+01  1.61406415e+02  3.13212924e+00 
 1.65128404e+02 -2.38445911e+01  1.65128404e+02  3.13191104e+00 
 1.68936220e+02 -2.38446177e+01  1.68936220e+02  3.13168781e+00 
 1.72831844e+02 -2.38446455e+01  1.72831844e+02  3.13145944e+00 
 1.76817299e+02 -2.38446747e+01  1.76817299e+02  3.13122579e+00 
 1.80894658e+02 -2.38447052e+01  1.80894658e+02  3.13098677e+00 
 1.85066040e+02 -2.38447371e+01  1.85066040e+02  3.13074223e+00 
 1.89333613e+02 -2.38447705e+01  1.89333613e+02  3.13049206e+00 
 1.93699595e+02 -2.38448055e+01  1.93699595e+02  3.13023612e+00 
 1.98166255e+02 -2.38448421e+01  1.98166255e+02  3.12997428e+00 
 2.02735916e+02 -2.38448805e+01  2.02735916e+02  3.12970641e+00 
 2.07410951e+02 -2.38449206e+01  2.07410951e+02  3.12943236e+00 
 2.12193792e+02 -2.38449625e+01  2.12193792e+02  3.12915200e+00 
 2.17086923e+02 -2.38450065e+01  2.17086923e+02  3.12886517e+00 
 2.22092889e+02 -2.38450524e+01  2.22092889e+02  3.12857174e+00 
 2.27214291e+02 -2.38451006e+01  2.27214291e+02  3.12827154e+00 
 2.32453791e+02 -2.38451509e+01  2.32453791e+02  3.12796442e+00 
 2.37814113e+02 -2.38452037e+01  2.37814113e+02  3.12765023e+00 
 2.43298042e+02 -2.38452588e+01  2.43298042e+02  3.12732879e+00 
 2.48908429e+02 -2.38453166e+01  2.48908429e+02  3.12699995e+00 
 2.54648190e+02 -2.38453770e+01  2.54648190e+02  3.12666353e+00 
 2.60520309e+02 -2.38454403e+01  2.60520309e+02  3.12631936e+00 
 2.66527837e+02 -2.38455065e+01  2.66527837e+02  3.12596726e+00 
 2.72673897e+02 -2.38455758e+01  2.72673897e+02  3.12560705e+00 
 2.78961683e+02 -2.38456483e+01  2.78961683e+02  3.12523854e+00 
 2.85394464e+02 -2.38457243e+01  2.85394464e+02  3.12486154e+00 
 2.91975583e+02 -2.38458037e+01  2.91975583e+02  3.12447585e+00 
 2.98708461e+02 -2.38458869e+01  2.98708461e+02  3.12408128e+00 
 3.05596598e+02 -2.38459739e+01  3.05596598e+02  3.12367762e+00 
 3.12643573e+02 -2.38460650e+01  3.12643573e+02  3.12326466e+00 
 3.19853049e+02 -2.38461603e+01  3.19853049e+02  3.12284219e+00 
 3.27228774e+02 -2.38462601e+01  3.27228774e+02  3.12240999e+00 
 3.34774581e+02 -2.38463646e+01  3.34774581e+02  3.12196784e+00 
 3.42494392e+02 -2.38464739e+01  3.42494392e+02  3.12151550e+00 
 3.50392221e+02 -2.38465883e+01  3.50392221e+02  3.12105275e+00 
 3.58472171e+02 -2.38467080e+01  3.58472171e+02  3.12057934e+00 
 3.66738442e+02 -2.38468334e+01  3.66738442e+02  3.12009503e+00 
 3.75195331e+02 -2.38469645e+01  3.75195331e+02  3.11959958e+00 
 3.83847234e+02 -2.38471018e+01  3.83847234e+02  3.11909271e+00 
 3.92698648e+02 -2.38472455e+01  3.92698648e+02  3.11857418e+00 
 4.01754173e+02 -2.38473959e+01  4.01754173e+02  3.11804372e+00 
 4.11018515e+02 -2.38475533e+01  4.11018515e+02  3.11750104e+00 
 4.20496491e+02 -2.38477180e+01  4.20496491e+02  3.11694588e+00 
 4.30193027e+02 -2.38478904e+01  4.30193027e+02  3.11637794e+00 
 4.40113162e+02 -2.38480708e+01  4.40113162e+02  3.11579694e+00 
 4.50262052e+02 -2.38482597e+01  4.50262052e+02  3.11520257e+00 
 4.60644974e+02 -2.38484573e+01  4.60644974e+02  3.11459452e+00 
 4.71267322e+02 -2.38486642e+01  4.71267322e+02  3.11397249e+00 
 4.82134619e+02 -2.38488807e+01  4.82134619e+02  3.11333616e+00 
 4.93252513e+02 -2.38491072e+01  4.93252513e+02  3.11268519e+00 
 5.04626783e+02 -2.38493444e+01  5.04626783e+02  3.11201925e+00 
 5.16263340e+02 -2.38495926e+01  5.16263340e+02  3.11133800e+00 
 5.28168234e+02 -2.38498523e+01  5.28168234e+02  3.11064110e+00 
 5.40347650e+02 -2.38501242e+01  5.40347650e+02  3.10992818e+00 
 5.52807921e+02 -2.38504087e+01  5.52807921e+02  3.10919887e+00 
 5.65555523e+02 -2.38507064e+01  5.65555523e+02  3.10845281e+00 
 5.78597080e+02 -2.38510181e+01  5.78597080e+02  3.10768961e+00 
 5.91939372e+02 -2.38513442e+01  5.91939372e+02  3.10690889e+00 
