 1.12201845e+05  1.00000000e+00  0.00000000e+00  1.12201845e+05 -9.86078726e-01  1.46042421e-05  1.12201845e+05  0.00000000e+00  0.00000000e+00  1.12201845e+05  0.00000000e+00  0.00000000e+00 
 1.25892541e+05  1.00000000e+00  0.00000000e+00  1.25892541e+05 -9.86078726e-01  1.63862291e-05  1.25892541e+05  0.00000000e+00  0.00000000e+00  1.25892541e+05  0.00000000e+00  0.00000000e+00 
 1.41253754e+05  1.00000000e+00  0.00000000e+00  1.41253754e+05 -9.86078726e-01  1.83856515e-05  1.41253754e+05  0.00000000e+00  0.00000000e+00  1.41253754e+05  0.00000000e+00  0.00000000e+00 
 1.58489319e+05  1.00000000e+00  0.00000000e+00  1.58489319e+05 -9.86078726e-01  2.06290402e-05  1.58489319e+05  0.00000000e+00  0.00000000e+00  1.58489319e+05  0.00000000e+00  0.00000000e+00 
 1.77827941e+05  1.00000000e+00  0.00000000e+00  1.77827941e+05 -9.86078726e-01  2.31461639e-05  1.77827941e+05  0.00000000e+00  0.00000000e+00  1.77827941e+05  0.00000000e+00  0.00000000e+00 
 1.99526231e+05  1.00000000e+00  0.00000000e+00  1.99526231e+05 -9.86078726e-01  2.59704230e-05  1.99526231e+05  0.00000000e+00  0.00000000e+00  1.99526231e+05  0.00000000e+00  0.00000000e+00 
 2.23872114e+05  1.00000000e+00  0.00000000e+00  2.23872114e+05 -9.86078726e-01  2.91392939e-05  2.23872114e+05  0.00000000e+00  0.00000000e+00  2.23872114e+05  0.00000000e+00  0.00000000e+00 
 2.51188643e+05  1.00000000e+00  0.00000000e+00  2.51188643e+05 -9.86078726e-01  3.26948254e-05  2.51188643e+05  0.00000000e+00  0.00000000e+00  2.51188643e+05  0.00000000e+00  0.00000000e+00 
 2.81838293e+05  1.00000000e+00  0.00000000e+00  2.81838293e+05 -9.86078726e-01  3.66841975e-05  2.81838293e+05  0.00000000e+00  0.00000000e+00  2.81838293e+05  0.00000000e+00  0.00000000e+00 
 3.16227766e+05  1.00000000e+00  0.00000000e+00  3.16227766e+05 -9.86078725e-01  4.11603466e-05  3.16227766e+05  0.00000000e+00  0.00000000e+00  3.16227766e+05  0.00000000e+00  0.00000000e+00 
 3.54813389e+05  1.00000000e+00  0.00000000e+00  3.54813389e+05 -9.86078725e-01  4.61826684e-05  3.54813389e+05  0.00000000e+00  0.00000000e+00  3.54813389e+05  0.00000000e+00  0.00000000e+00 
 3.98107171e+05  1.00000000e+00  0.00000000e+00  3.98107171e+05 -9.86078725e-01  5.18178063e-05  3.98107171e+05  0.00000000e+00  0.00000000e+00  3.98107171e+05  0.00000000e+00  0.00000000e+00 
 4.46683592e+05  1.00000000e+00  0.00000000e+00  4.46683592e+05 -9.86078724e-01  5.81405349e-05  4.46683592e+05  0.00000000e+00  0.00000000e+00  4.46683592e+05  0.00000000e+00  0.00000000e+00 
 5.01187234e+05  1.00000000e+00  0.00000000e+00  5.01187234e+05 -9.86078724e-01  6.52347530e-05  5.01187234e+05  0.00000000e+00  0.00000000e+00  5.01187234e+05  0.00000000e+00  0.00000000e+00 
 5.62341325e+05  1.00000000e+00  0.00000000e+00  5.62341325e+05 -9.86078723e-01  7.31945967e-05  5.62341325e+05  0.00000000e+00  0.00000000e+00  5.62341325e+05  0.00000000e+00  0.00000000e+00 
 6.30957344e+05  1.00000000e+00  0.00000000e+00  6.30957344e+05 -9.86078722e-01  8.21256883e-05  6.30957344e+05  0.00000000e+00  0.00000000e+00  6.30957344e+05  0.00000000e+00  0.00000000e+00 
 7.07945784e+05  1.00000000e+00  0.00000000e+00  7.07945784e+05 -9.86078721e-01  9.21465377e-05  7.07945784e+05  0.00000000e+00  0.00000000e+00  7.07945784e+05  0.00000000e+00  0.00000000e+00 
 7.94328235e+05  1.00000000e+00  0.00000000e+00  7.94328235e+05 -9.86078720e-01  1.03390116e-04  7.94328235e+05  0.00000000e+00  0.00000000e+00  7.94328235e+05  0.00000000e+00  0.00000000e+00 
 8.91250938e+05  1.00000000e+00  0.00000000e+00  8.91250938e+05 -9.86078718e-01  1.16005618e-04  8.91250938e+05  0.00000000e+00  0.00000000e+00  8.91250938e+05  0.00000000e+00  0.00000000e+00 
 1.00000000e+06  1.00000000e+00  0.00000000e+00  1.00000000e+06 -9.86078716e-01  1.30160444e-04  1.00000000e+06  0.00000000e+00  0.00000000e+00  1.00000000e+06  0.00000000e+00  0.00000000e+00 
 1.12201845e+06  1.00000000e+00  0.00000000e+00  1.12201845e+06 -9.86078714e-01  1.46042420e-04  1.12201845e+06  0.00000000e+00  0.00000000e+00  1.12201845e+06  0.00000000e+00  0.00000000e+00 
 1.25892541e+06  1.00000000e+00  0.00000000e+00  1.25892541e+06 -9.86078710e-01  1.63862290e-04  1.25892541e+06  0.00000000e+00  0.00000000e+00  1.25892541e+06  0.00000000e+00  0.00000000e+00 
 1.41253754e+06  1.00000000e+00  0.00000000e+00  1.41253754e+06 -9.86078706e-01  1.83856513e-04  1.41253754e+06  0.00000000e+00  0.00000000e+00  1.41253754e+06  0.00000000e+00  0.00000000e+00 
 1.58489319e+06  1.00000000e+00  0.00000000e+00  1.58489319e+06 -9.86078701e-01  2.06290399e-04  1.58489319e+06  0.00000000e+00  0.00000000e+00  1.58489319e+06  0.00000000e+00  0.00000000e+00 
 1.77827941e+06  1.00000000e+00  0.00000000e+00  1.77827941e+06 -9.86078694e-01  2.31461634e-04  1.77827941e+06  0.00000000e+00  0.00000000e+00  1.77827941e+06  0.00000000e+00  0.00000000e+00 
 1.99526231e+06  1.00000000e+00  0.00000000e+00  1.99526231e+06 -9.86078686e-01  2.59704224e-04  1.99526231e+06  0.00000000e+00  0.00000000e+00  1.99526231e+06  0.00000000e+00  0.00000000e+00 
 2.23872114e+06  1.00000000e+00  0.00000000e+00  2.23872114e+06 -9.86078675e-01  2.91392930e-04  2.23872114e+06  0.00000000e+00  0.00000000e+00  2.23872114e+06  0.00000000e+00  0.00000000e+00 
 2.51188643e+06  1.00000000e+00  0.00000000e+00  2.51188643e+06 -9.86078662e-01  3.26948242e-04  2.51188643e+06  0.00000000e+00  0.00000000e+00  2.51188643e+06  0.00000000e+00  0.00000000e+00 
 2.81838293e+06  1.00000000e+00  0.00000000e+00  2.81838293e+06 -9.86078645e-01  3.66841957e-04  2.81838293e+06  0.00000000e+00  0.00000000e+00  2.81838293e+06  0.00000000e+00  0.00000000e+00 
 3.16227766e+06  1.00000000e+00  0.00000000e+00  3.16227766e+06 -9.86078625e-01  4.11603441e-04  3.16227766e+06  0.00000000e+00  0.00000000e+00  3.16227766e+06  0.00000000e+00  0.00000000e+00 
 3.54813389e+06  1.00000000e+00  0.00000000e+00  3.54813389e+06 -9.86078598e-01  4.61826649e-04  3.54813389e+06  0.00000000e+00  0.00000000e+00  3.54813389e+06  0.00000000e+00  0.00000000e+00 
 3.98107171e+06  1.00000000e+00  0.00000000e+00  3.98107171e+06 -9.86078565e-01  5.18178013e-04  3.98107171e+06  0.00000000e+00  0.00000000e+00  3.98107171e+06  0.00000000e+00  0.00000000e+00 
 4.46683592e+06  1.00000000e+00  0.00000000e+00  4.46683592e+06 -9.86078523e-01  5.81405278e-04  4.46683592e+06  0.00000000e+00  0.00000000e+00  4.46683592e+06  0.00000000e+00  0.00000000e+00 
 5.01187234e+06  1.00000000e+00  0.00000000e+00  5.01187234e+06 -9.86078470e-01  6.52347431e-04  5.01187234e+06  0.00000000e+00  0.00000000e+00  5.01187234e+06  0.00000000e+00  0.00000000e+00 
 5.62341325e+06  1.00000000e+00  0.00000000e+00  5.62341325e+06 -9.86078404e-01  7.31945827e-04  5.62341325e+06  0.00000000e+00  0.00000000e+00  5.62341325e+06  0.00000000e+00  0.00000000e+00 
 6.30957344e+06  1.00000000e+00  0.00000000e+00  6.30957344e+06 -9.86078321e-01  8.21256684e-04  6.30957344e+06  0.00000000e+00  0.00000000e+00  6.30957344e+06  0.00000000e+00  0.00000000e+00 
 7.07945784e+06  1.00000000e+00  0.00000000e+00  7.07945784e+06 -9.86078216e-01  9.21465097e-04  7.07945784e+06  0.00000000e+00  0.00000000e+00  7.07945784e+06  0.00000000e+00  0.00000000e+00 
 7.94328235e+06  1.00000000e+00  0.00000000e+00  7.94328235e+06 -9.86078083e-01  1.03390076e-03  7.94328235e+06  0.00000000e+00  0.00000000e+00  7.94328235e+06  0.00000000e+00  0.00000000e+00 
 8.91250938e+06  1.00000000e+00  0.00000000e+00  8.91250938e+06 -9.86077917e-01  1.16005562e-03  8.91250938e+06  0.00000000e+00  0.00000000e+00  8.91250938e+06  0.00000000e+00  0.00000000e+00 
 1.00000000e+07  1.00000000e+00  0.00000000e+00  1.00000000e+07 -9.86077707e-01  1.30160365e-03  1.00000000e+07  0.00000000e+00  0.00000000e+00  1.00000000e+07  0.00000000e+00  0.00000000e+00 
 1.12201845e+07  1.00000000e+00  0.00000000e+00  1.12201845e+07 -9.86077443e-01  1.46042308e-03  1.12201845e+07  0.00000000e+00  0.00000000e+00  1.12201845e+07  0.00000000e+00  0.00000000e+00 
 1.25892541e+07  1.00000000e+00  0.00000000e+00  1.25892541e+07 -9.86077111e-01  1.63862132e-03  1.25892541e+07  0.00000000e+00  0.00000000e+00  1.25892541e+07  0.00000000e+00  0.00000000e+00 
 1.41253754e+07  1.00000000e+00  0.00000000e+00  1.41253754e+07 -9.86076693e-01  1.83856290e-03  1.41253754e+07  0.00000000e+00  0.00000000e+00  1.41253754e+07  0.00000000e+00  0.00000000e+00 
 1.58489319e+07  1.00000000e+00  0.00000000e+00  1.58489319e+07 -9.86076167e-01  2.06290085e-03  1.58489319e+07  0.00000000e+00  0.00000000e+00  1.58489319e+07  0.00000000e+00  0.00000000e+00 
 1.77827941e+07  1.00000000e+00  0.00000000e+00  1.77827941e+07 -9.86075504e-01  2.31461190e-03  1.77827941e+07  0.00000000e+00  0.00000000e+00  1.77827941e+07  0.00000000e+00  0.00000000e+00 
 1.99526231e+07  1.00000000e+00  0.00000000e+00  1.99526231e+07 -9.86074669e-01  2.59703596e-03  1.99526231e+07  0.00000000e+00  0.00000000e+00  1.99526231e+07  0.00000000e+00  0.00000000e+00 
 2.23872114e+07  1.00000000e+00  0.00000000e+00  2.23872114e+07 -9.86073619e-01  2.91392043e-03  2.23872114e+07  0.00000000e+00  0.00000000e+00  2.23872114e+07  0.00000000e+00  0.00000000e+00 
 2.51188643e+07  1.00000000e+00  0.00000000e+00  2.51188643e+07 -9.86072296e-01  3.26946990e-03  2.51188643e+07  0.00000000e+00  0.00000000e+00  2.51188643e+07  0.00000000e+00  0.00000000e+00 
 2.81838293e+07  1.00000000e+00  0.00000000e+00  2.81838293e+07 -9.86070631e-01  3.66840189e-03  2.81838293e+07  0.00000000e+00  0.00000000e+00  2.81838293e+07  0.00000000e+00  0.00000000e+00 
 3.16227766e+07  1.00000000e+00  0.00000000e+00  3.16227766e+07 -9.86068535e-01  4.11600943e-03  3.16227766e+07  0.00000000e+00  0.00000000e+00  3.16227766e+07  0.00000000e+00  0.00000000e+00 
 3.54813389e+07  1.00000000e+00  0.00000000e+00  3.54813389e+07 -9.86065897e-01  4.61823121e-03  3.54813389e+07  0.00000000e+00  0.00000000e+00  3.54813389e+07  0.00000000e+00  0.00000000e+00 
 3.98107171e+07  1.00000000e+00  0.00000000e+00  3.98107171e+07 -9.86062575e-01  5.18173029e-03  3.98107171e+07  0.00000000e+00  0.00000000e+00  3.98107171e+07  0.00000000e+00  0.00000000e+00 
 4.46683592e+07  1.00000000e+00  0.00000000e+00  4.46683592e+07 -9.86058393e-01  5.81398238e-03  4.46683592e+07  0.00000000e+00  0.00000000e+00  4.46683592e+07  0.00000000e+00  0.00000000e+00 
 5.01187234e+07  1.00000000e+00  0.00000000e+00  5.01187234e+07 -9.86053128e-01  6.52337486e-03  5.01187234e+07  0.00000000e+00  0.00000000e+00  5.01187234e+07  0.00000000e+00  0.00000000e+00 
 5.62341325e+07  1.00000000e+00  0.00000000e+00  5.62341325e+07 -9.86046500e-01  7.31931780e-03  5.62341325e+07  0.00000000e+00  0.00000000e+00  5.62341325e+07  0.00000000e+00  0.00000000e+00 
 6.30957344e+07  1.00000000e+00  0.00000000e+00  6.30957344e+07 -9.86038156e-01  8.21236842e-03  6.30957344e+07  0.00000000e+00  0.00000000e+00  6.30957344e+07  0.00000000e+00  0.00000000e+00 
 7.07945784e+07  1.00000000e+00  0.00000000e+00  7.07945784e+07 -9.86027652e-01  9.21437070e-03  7.07945784e+07  0.00000000e+00  0.00000000e+00  7.07945784e+07  0.00000000e+00  0.00000000e+00 
 7.94328235e+07  1.00000000e+00  0.00000000e+00  7.94328235e+07 -9.86014428e-01  1.03386117e-02  7.94328235e+07  0.00000000e+00  0.00000000e+00  7.94328235e+07  0.00000000e+00  0.00000000e+00 
 8.91250938e+07  1.00000000e+00  0.00000000e+00  8.91250938e+07 -9.85997780e-01  1.15999970e-02  8.91250938e+07  0.00000000e+00  0.00000000e+00  8.91250938e+07  0.00000000e+00  0.00000000e+00 
 1.00000000e+08  1.00000000e+00  0.00000000e+00  1.00000000e+08 -9.85976822e-01  1.30152466e-02  1.00000000e+08  0.00000000e+00  0.00000000e+00  1.00000000e+08  0.00000000e+00  0.00000000e+00 
 1.12201845e+08  1.00000000e+00  0.00000000e+00  1.12201845e+08 -9.85950439e-01  1.46031151e-02  1.12201845e+08  0.00000000e+00  0.00000000e+00  1.12201845e+08  0.00000000e+00  0.00000000e+00 
 1.25892541e+08  1.00000000e+00  0.00000000e+00  1.25892541e+08 -9.85917225e-01  1.63846372e-02  1.25892541e+08  0.00000000e+00  0.00000000e+00  1.25892541e+08  0.00000000e+00  0.00000000e+00 
 1.41253754e+08  1.00000000e+00  0.00000000e+00  1.41253754e+08 -9.85875413e-01  1.83834029e-02  1.41253754e+08  0.00000000e+00  0.00000000e+00  1.41253754e+08  0.00000000e+00  0.00000000e+00 
 1.58489319e+08  1.00000000e+00  0.00000000e+00  1.58489319e+08 -9.85822778e-01  2.06258642e-02  1.58489319e+08  0.00000000e+00  0.00000000e+00  1.58489319e+08  0.00000000e+00  0.00000000e+00 
 1.77827941e+08  1.00000000e+00  0.00000000e+00  1.77827941e+08 -9.85756519e-01  2.31416777e-02  1.77827941e+08  0.00000000e+00  0.00000000e+00  1.77827941e+08  0.00000000e+00  0.00000000e+00 
 1.99526231e+08  1.00000000e+00  0.00000000e+00  1.99526231e+08 -9.85673112e-01  2.59640864e-02  1.99526231e+08  0.00000000e+00  0.00000000e+00  1.99526231e+08  0.00000000e+00  0.00000000e+00 
 2.23872114e+08  1.00000000e+00  0.00000000e+00  2.23872114e+08 -9.85568120e-01  2.91303438e-02  2.23872114e+08  0.00000000e+00  0.00000000e+00  2.23872114e+08  0.00000000e+00  0.00000000e+00 
 2.51188643e+08  1.00000000e+00  0.00000000e+00  2.51188643e+08 -9.85435963e-01  3.26821842e-02  2.51188643e+08  0.00000000e+00  0.00000000e+00  2.51188643e+08  0.00000000e+00  0.00000000e+00 
 2.81838293e+08  1.00000000e+00  0.00000000e+00  2.81838293e+08 -9.85269616e-01  3.66663430e-02  2.81838293e+08  0.00000000e+00  0.00000000e+00  2.81838293e+08  0.00000000e+00  0.00000000e+00 
 3.16227766e+08  1.00000000e+00  0.00000000e+00  3.16227766e+08 -9.85060245e-01  4.11351296e-02  3.16227766e+08  0.00000000e+00  0.00000000e+00  3.16227766e+08  0.00000000e+00  0.00000000e+00 
 3.54813389e+08  1.00000000e+00  0.00000000e+00  3.54813389e+08 -9.84796737e-01  4.61470542e-02  3.54813389e+08  0.00000000e+00  0.00000000e+00  3.54813389e+08  0.00000000e+00  0.00000000e+00 
 3.98107171e+08  1.00000000e+00  0.00000000e+00  3.98107171e+08 -9.84465120e-01  5.17675098e-02  3.98107171e+08  0.00000000e+00  0.00000000e+00  3.98107171e+08  0.00000000e+00  0.00000000e+00 
 4.46683592e+08  1.00000000e+00  0.00000000e+00  4.46683592e+08 -9.84047827e-01  5.80695071e-02  4.46683592e+08  0.00000000e+00  0.00000000e+00  4.46683592e+08  0.00000000e+00  0.00000000e+00 
 5.01187234e+08  1.00000000e+00  0.00000000e+00  5.01187234e+08 -9.83522784e-01  6.51344553e-02  5.01187234e+08  0.00000000e+00  0.00000000e+00  5.01187234e+08  0.00000000e+00  0.00000000e+00 
 5.62341325e+08  1.00000000e+00  0.00000000e+00  5.62341325e+08 -9.82862266e-01  7.30529789e-02  5.62341325e+08  0.00000000e+00  0.00000000e+00  5.62341325e+08  0.00000000e+00  0.00000000e+00 
 6.30957344e+08  1.00000000e+00  0.00000000e+00  6.30957344e+08 -9.82031470e-01  8.19257478e-02  6.30957344e+08  0.00000000e+00  0.00000000e+00  6.30957344e+08  0.00000000e+00  0.00000000e+00 
 7.07945784e+08  1.00000000e+00  0.00000000e+00  7.07945784e+08 -9.80986742e-01  9.18642923e-02  7.07945784e+08  0.00000000e+00  0.00000000e+00  7.07945784e+08  0.00000000e+00  0.00000000e+00 
 7.94328235e+08  1.00000000e+00  0.00000000e+00  7.94328235e+08 -9.79673378e-01  1.02991749e-01  7.94328235e+08  0.00000000e+00  0.00000000e+00  7.94328235e+08  0.00000000e+00  0.00000000e+00 
 8.91250938e+08  1.00000000e+00  0.00000000e+00  8.91250938e+08 -9.78022908e-01  1.15443471e-01  8.91250938e+08  0.00000000e+00  0.00000000e+00  8.91250938e+08  0.00000000e+00  0.00000000e+00 
 1.00000000e+09  1.00000000e+00  0.00000000e+00  1.00000000e+09 -9.75949761e-01  1.29367386e-01  1.00000000e+09  0.00000000e+00  0.00000000e+00  1.00000000e+09  0.00000000e+00  0.00000000e+00 
