 1.44000000e+00  3.30000000e+00  1.44000000e+00  0.00000000e+00  1.44000000e+00  1.44000000e+00  1.44000000e+00  6.05399975e-01 
 1.46000000e+00  3.30000000e+00  1.46000000e+00  0.00000000e+00  1.46000000e+00  1.46000000e+00  1.46000000e+00  4.81118524e-01 
 1.48000000e+00  3.30000000e+00  1.48000000e+00  0.00000000e+00  1.48000000e+00  1.48000000e+00  1.48000000e+00  4.18807670e-01 
 1.50000000e+00  3.30000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  3.74191477e-01 
 1.52000000e+00  3.30000000e+00  1.52000000e+00  0.00000000e+00  1.52000000e+00  1.52000000e+00  1.52000000e+00  3.38631723e-01 
 1.54000000e+00  3.30000000e+00  1.54000000e+00  0.00000000e+00  1.54000000e+00  1.54000000e+00  1.54000000e+00  3.09152464e-01 
 1.56000000e+00  3.30000000e+00  1.56000000e+00  0.00000000e+00  1.56000000e+00  1.56000000e+00  1.56000000e+00  2.83803990e-01 
 1.58000000e+00  3.30000000e+00  1.58000000e+00  0.00000000e+00  1.58000000e+00  1.58000000e+00  1.58000000e+00  2.61577590e-01 
 1.60000000e+00  3.30000000e+00  1.60000000e+00  0.00000000e+00  1.60000000e+00  1.60000000e+00  1.60000000e+00  2.41812636e-01 
 1.62000000e+00  3.30000000e+00  1.62000000e+00  0.00000000e+00  1.62000000e+00  1.62000000e+00  1.62000000e+00  2.24044663e-01 
 1.64000000e+00  3.30000000e+00  1.64000000e+00  0.00000000e+00  1.64000000e+00  1.64000000e+00  1.64000000e+00  2.07935186e-01 
 1.66000000e+00  3.30000000e+00  1.66000000e+00  0.00000000e+00  1.66000000e+00  1.66000000e+00  1.66000000e+00  1.93229110e-01 
 1.68000000e+00  3.30000000e+00  1.68000000e+00  0.00000000e+00  1.68000000e+00  1.68000000e+00  1.68000000e+00  1.79728838e-01 
 1.70000000e+00  3.30000000e+00  1.70000000e+00  0.00000000e+00  1.70000000e+00  1.70000000e+00  1.70000000e+00  1.67277840e-01 
 1.72000000e+00  3.30000000e+00  1.72000000e+00  0.00000000e+00  1.72000000e+00  1.72000000e+00  1.72000000e+00  1.55749778e-01 
 1.74000000e+00  3.30000000e+00  1.74000000e+00  0.00000000e+00  1.74000000e+00  1.74000000e+00  1.74000000e+00  1.45041061e-01 
 1.76000000e+00  3.30000000e+00  1.76000000e+00  0.00000000e+00  1.76000000e+00  1.76000000e+00  1.76000000e+00  1.35065599e-01 
 1.78000000e+00  3.30000000e+00  1.78000000e+00  0.00000000e+00  1.78000000e+00  1.78000000e+00  1.78000000e+00  1.25751008e-01 
 1.80000000e+00  3.30000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.17035807e-01 
 1.82000000e+00  3.30000000e+00  1.82000000e+00  0.00000000e+00  1.82000000e+00  1.82000000e+00  1.82000000e+00  1.08867309e-01 
 1.84000000e+00  3.30000000e+00  1.84000000e+00  0.00000000e+00  1.84000000e+00  1.84000000e+00  1.84000000e+00  1.01200006e-01 
 1.86000000e+00  3.30000000e+00  1.86000000e+00  0.00000000e+00  1.86000000e+00  1.86000000e+00  1.86000000e+00  9.39943157e-02 
 1.88000000e+00  3.30000000e+00  1.88000000e+00  0.00000000e+00  1.88000000e+00  1.88000000e+00  1.88000000e+00  8.72155915e-02 
 1.90000000e+00  3.30000000e+00  1.90000000e+00  0.00000000e+00  1.90000000e+00  1.90000000e+00  1.90000000e+00  8.08333389e-02 
 1.92000000e+00  3.30000000e+00  1.92000000e+00  0.00000000e+00  1.92000000e+00  1.92000000e+00  1.92000000e+00  7.48205807e-02 
 1.94000000e+00  3.30000000e+00  1.94000000e+00  0.00000000e+00  1.94000000e+00  1.94000000e+00  1.94000000e+00  6.91533428e-02 
 1.96000000e+00  3.30000000e+00  1.96000000e+00  0.00000000e+00  1.96000000e+00  1.96000000e+00  1.96000000e+00  6.38102325e-02 
 1.98000000e+00  3.30000000e+00  1.98000000e+00  0.00000000e+00  1.98000000e+00  1.98000000e+00  1.98000000e+00  5.87720905e-02 
 2.00000000e+00  3.30000000e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  2.00000000e+00  2.00000000e+00  5.40217009e-02 
 2.02000000e+00  3.30000000e+00  2.02000000e+00  0.00000000e+00  2.02000000e+00  2.02000000e+00  2.02000000e+00  4.95435499e-02 
 2.04000000e+00  3.30000000e+00  2.04000000e+00  0.00000000e+00  2.04000000e+00  2.04000000e+00  2.04000000e+00  4.53236220e-02 
 2.06000000e+00  3.30000000e+00  2.06000000e+00  0.00000000e+00  2.06000000e+00  2.06000000e+00  2.06000000e+00  4.13492301e-02 
 2.08000000e+00  3.30000000e+00  2.08000000e+00  0.00000000e+00  2.08000000e+00  2.08000000e+00  2.08000000e+00  3.76088708e-02 
 2.10000000e+00  3.30000000e+00  2.10000000e+00  0.00000000e+00  2.10000000e+00  2.10000000e+00  2.10000000e+00  3.40921034e-02 
 2.12000000e+00  3.30000000e+00  2.12000000e+00  0.00000000e+00  2.12000000e+00  2.12000000e+00  2.12000000e+00  3.07894488e-02 
 2.14000000e+00  3.30000000e+00  2.14000000e+00  0.00000000e+00  2.14000000e+00  2.14000000e+00  2.14000000e+00  2.76923043e-02 
 2.16000000e+00  3.30000000e+00  2.16000000e+00  0.00000000e+00  2.16000000e+00  2.16000000e+00  2.16000000e+00  2.47928737e-02 
 2.18000000e+00  3.30000000e+00  2.18000000e+00  0.00000000e+00  2.18000000e+00  2.18000000e+00  2.18000000e+00  2.20841096e-02 
 2.20000000e+00  3.30000000e+00  2.20000000e+00  0.00000000e+00  2.20000000e+00  2.20000000e+00  2.20000000e+00  1.95596654e-02 
 2.22000000e+00  3.30000000e+00  2.22000000e+00  0.00000000e+00  2.22000000e+00  2.22000000e+00  2.22000000e+00  1.72138544e-02 
 2.24000000e+00  3.30000000e+00  2.24000000e+00  0.00000000e+00  2.24000000e+00  2.24000000e+00  2.24000000e+00  1.50416114e-02 
 2.26000000e+00  3.30000000e+00  2.26000000e+00  0.00000000e+00  2.26000000e+00  2.26000000e+00  2.26000000e+00  1.30384509e-02 
 2.28000000e+00  3.30000000e+00  2.28000000e+00  0.00000000e+00  2.28000000e+00  2.28000000e+00  2.28000000e+00  1.12004129e-02 
 2.30000000e+00  3.30000000e+00  2.30000000e+00  0.00000000e+00  2.30000000e+00  2.30000000e+00  2.30000000e+00  9.52398617e-03 
 2.32000000e+00  3.30000000e+00  2.32000000e+00  0.00000000e+00  2.32000000e+00  2.32000000e+00  2.32000000e+00  8.00599114e-03 
 2.34000000e+00  3.30000000e+00  2.34000000e+00  0.00000000e+00  2.34000000e+00  2.34000000e+00  2.34000000e+00  6.64340775e-03 
 2.36000000e+00  3.30000000e+00  2.36000000e+00  0.00000000e+00  2.36000000e+00  2.36000000e+00  2.36000000e+00  5.43312881e-03 
 2.38000000e+00  3.30000000e+00  2.38000000e+00  0.00000000e+00  2.38000000e+00  2.38000000e+00  2.38000000e+00  4.37162760e-03 
