 3.16227766e+01  0.00000000e+00  0.00000000e+00  3.16227766e+01  1.67997391e+02 -4.06335156e-01  3.16227766e+01  0.00000000e+00  0.00000000e+00  3.16227766e+01  1.00000000e+00  0.00000000e+00  3.16227766e+01  0.00000000e+00  0.00000000e+00  3.16227766e+01  0.00000000e+00  0.00000000e+00 
 3.54813389e+01  0.00000000e+00  0.00000000e+00  3.54813389e+01  1.67997137e+02 -4.55914853e-01  3.54813389e+01  0.00000000e+00  0.00000000e+00  3.54813389e+01  1.00000000e+00  0.00000000e+00  3.54813389e+01  0.00000000e+00  0.00000000e+00  3.54813389e+01  0.00000000e+00  0.00000000e+00 
 3.98107171e+01  0.00000000e+00  0.00000000e+00  3.98107171e+01  1.67996816e+02 -5.11543903e-01  3.98107171e+01  0.00000000e+00  0.00000000e+00  3.98107171e+01  1.00000000e+00  0.00000000e+00  3.98107171e+01  0.00000000e+00  0.00000000e+00  3.98107171e+01  0.00000000e+00  0.00000000e+00 
 4.46683592e+01  0.00000000e+00  0.00000000e+00  4.46683592e+01  1.67996413e+02 -5.73960322e-01  4.46683592e+01  0.00000000e+00  0.00000000e+00  4.46683592e+01  1.00000000e+00  0.00000000e+00  4.46683592e+01  0.00000000e+00  0.00000000e+00  4.46683592e+01  0.00000000e+00  0.00000000e+00 
 5.01187234e+01  0.00000000e+00  0.00000000e+00  5.01187234e+01  1.67995905e+02 -6.43992127e-01  5.01187234e+01  0.00000000e+00  0.00000000e+00  5.01187234e+01  1.00000000e+00  0.00000000e+00  5.01187234e+01  0.00000000e+00  0.00000000e+00  5.01187234e+01  0.00000000e+00  0.00000000e+00 
 5.62341325e+01  0.00000000e+00  0.00000000e+00  5.62341325e+01  1.67995266e+02 -7.22568302e-01  5.62341325e+01  0.00000000e+00  0.00000000e+00  5.62341325e+01  1.00000000e+00  0.00000000e+00  5.62341325e+01  0.00000000e+00  0.00000000e+00  5.62341325e+01  0.00000000e+00  0.00000000e+00 
 6.30957344e+01  0.00000000e+00  0.00000000e+00  6.30957344e+01  1.67994462e+02 -8.10731087e-01  6.30957344e+01  0.00000000e+00  0.00000000e+00  6.30957344e+01  1.00000000e+00  0.00000000e+00  6.30957344e+01  0.00000000e+00  0.00000000e+00  6.30957344e+01  0.00000000e+00  0.00000000e+00 
 7.07945784e+01  0.00000000e+00  0.00000000e+00  7.07945784e+01  1.67993449e+02 -9.09649756e-01  7.07945784e+01  0.00000000e+00  0.00000000e+00  7.07945784e+01  1.00000000e+00  0.00000000e+00  7.07945784e+01  0.00000000e+00  0.00000000e+00  7.07945784e+01  0.00000000e+00  0.00000000e+00 
 7.94328235e+01  0.00000000e+00  0.00000000e+00  7.94328235e+01  1.67992173e+02 -1.02063607e+00  7.94328235e+01  0.00000000e+00  0.00000000e+00  7.94328235e+01  1.00000000e+00  0.00000000e+00  7.94328235e+01  0.00000000e+00  0.00000000e+00  7.94328235e+01  0.00000000e+00  0.00000000e+00 
 8.91250938e+01  0.00000000e+00  0.00000000e+00  8.91250938e+01  1.67990568e+02 -1.14516156e+00  8.91250938e+01  0.00000000e+00  0.00000000e+00  8.91250938e+01  1.00000000e+00  0.00000000e+00  8.91250938e+01  0.00000000e+00  0.00000000e+00  8.91250938e+01  0.00000000e+00  0.00000000e+00 
 1.00000000e+02  0.00000000e+00  0.00000000e+00  1.00000000e+02  1.67988547e+02 -1.28487694e+00  1.00000000e+02  0.00000000e+00  0.00000000e+00  1.00000000e+02  1.00000000e+00  0.00000000e+00  1.00000000e+02  0.00000000e+00  0.00000000e+00  1.00000000e+02  0.00000000e+00  0.00000000e+00 
 1.12201845e+02  0.00000000e+00  0.00000000e+00  1.12201845e+02  1.67986003e+02 -1.44163381e+00  1.12201845e+02  0.00000000e+00  0.00000000e+00  1.12201845e+02  1.00000000e+00  0.00000000e+00  1.12201845e+02  0.00000000e+00  0.00000000e+00  1.12201845e+02  0.00000000e+00  0.00000000e+00 
 1.25892541e+02  0.00000000e+00  0.00000000e+00  1.25892541e+02  1.67982800e+02 -1.61750890e+00  1.25892541e+02  0.00000000e+00  0.00000000e+00  1.25892541e+02  1.00000000e+00  0.00000000e+00  1.25892541e+02  0.00000000e+00  0.00000000e+00  1.25892541e+02  0.00000000e+00  0.00000000e+00 
 1.41253754e+02  0.00000000e+00  0.00000000e+00  1.41253754e+02  1.67978768e+02 -1.81483127e+00  1.41253754e+02  0.00000000e+00  0.00000000e+00  1.41253754e+02  1.00000000e+00  0.00000000e+00  1.41253754e+02  0.00000000e+00  0.00000000e+00  1.41253754e+02  0.00000000e+00  0.00000000e+00 
